,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME_x,geometry,NAME_y,Population,White_population,Black_population,Household_income,state,county,tract,bus_stops,public_school,metro_station,tree,park
0,11,001,010900,11001010900,109,"POLYGON ((322919.9665909178 4296612.824863101, 322926.059031651 4296648.332059508, 322942.4310314255 4296743.459286329, 322976.942765533 4296942.890525202, 322997.5802241514 4297061.795820862, 323001.0751388607 4297082.148822666, 323007.2142566583 4297115.878422964, 323020.3927382712 4297188.647371174, 323038.4599643965 4297285.846665811, 323066.6428275979 4297458.770284268, 323074.4802209715 4297506.34178295, 323110.0526454317 4297722.405504325, 323112.7208912619 4297912.220723486, 323112.8325262287 4298041.910467308, 323113.2047219965 4298128.733799092, 323113.7487093368 4298160.922661038, 323114.06589769 4298167.355786989, 323115.4421416916 4298178.428890678, 323113.9631404906 4298186.123484594, 323111.7053711975 4298190.060155061, 323109.3904721878 4298195.330555198, 323108.6855166111 4298202.674777076, 323108.0325330854 4298212.349636564, 323105.0502376068 4298218.856337957, 323100.8251231548 4298224.169338035, 323094.7716647141 4298229.301037659, 323088.0458616223 4298235.447078026, 323082.240529621 4298240.01806495, 323075.0210028967 4298247.396546125, 323068.1686058629 4298255.655149898, 323058.1207233975 4298268.648631041, 323053.711926844 4298277.407934205, 323048.1395382615 4298288.524994006, 323041.8474344279 4298306.320393266, 323037.6692791359 4298317.628436868, 323034.3470324047 4298328.362199195, 323031.3697986885 4298335.090898496, 323029.1294490329 4298339.80447556, 323026.2243624191 4298341.979009483, 323025.5642417875 4298347.434599226, 323025.2786677909 4298354.103251047, 323024.7898930927 4298355.557649859, 323023.5592909662 4298358.805207357, 323022.7329484985 4298364.597620205, 323020.7646627685 4298389.29197426, 323019.3774257661 4298401.092955515, 323018.1341331623 4298411.558269534, 323016.895797351 4298422.24554959, 323015.98248535 4298431.926236015, 323015.6596266837 4298440.816482367, 323015.2276570071 4298448.709821068, 323017.5222814939 4298450.324194031, 323017.212120299 4298451.996684841, 323015.1530551409 4298453.153007098, 323014.5054951852 4298455.277178314, 323011.999608959 4298463.660943785, 323010.1262737736 4298473.140976839, 323007.7866217329 4298481.187921149, 323006.6501535494 4298488.652828962, 323005.3847629899 4298494.232966971, 323004.3947101429 4298500.473189824, 323003.9033244436 4298505.702943194, 323004.7739069466 4298509.680887155, 323004.1088711031 4298514.914515424, 323001.3106438714 4298514.088651021, 322998.4824048607 4298519.703664944, 323000.702570866 4298521.87488411, 323000.8661684133 4298525.313413464, 322998.7001957147 4298533.356486997, 322997.8615166312 4298538.593991163, 322994.6985159832 4298540.88533537, 322993.8598407048 4298546.122840134, 322996.0899076676 4298548.737989102, 322997.2110599396 4298552.266188669, 322996.4865962661 4298554.836230847, 322992.4949793072 4298558.922676416, 322993.7275815593 4298567.445101898, 322995.8683416385 4298569.951205431, 322992.811992956 4298573.128475895, 322991.9634172505 4298577.922050027, 322991.8814052673 4298582.032289184, 322991.7223354649 4298590.474733206, 322991.0820863101 4298596.818191856, 322989.8167298184 4298602.398334211, 322988.9632069288 4298606.969943412, 322987.506867823 4298611.77708186, 322985.5840743054 4298619.037468622, 322984.2269484606 4298624.397584335, 322983.5520342821 4298629.187284733, 322982.8921164355 4298630.756545765, 322982.3289305345 4298632.76780044, 322982.4801532535 4298635.651416072, 322983.420223673 4298638.850540881, 322984.4347332986 4298641.492813999, 322974.725166718 4298646.262074269, 322976.7467588861 4298651.213670117, 322971.6736839715 4298653.547656894, 322973.4570979621 4298659.503910884, 322978.8824189674 4298657.384139748, 322979.5968257589 4298658.25650036, 322981.7350914219 4298660.651616906, 322983.6203148614 4298663.38549557, 322986.4853674935 4298667.207888441, 322988.9783543361 4298669.928204603, 322990.6055787635 4298672.778880573, 322992.4957500023 4298675.734726841, 322993.8004447963 4298679.702982109, 322994.7727043175 4298684.344884872, 322994.8269170624 4298694.55918014, 322994.7398188226 4298702.333790908, 322992.0580639658 4298706.724124813, 322991.6114276369 4298710.065235506, 322992.8119578164 4298713.258548454, 322990.4948389412 4298718.418012472, 322990.3111507838 4298721.864293227, 322988.7333383888 4298725.11961094, 322987.1779517954 4298725.487437655, 322985.1884494728 4298725.864953211, 322981.5096758816 4298724.503560975, 322972.417761439 4298733.589532488, 323985.2587765065 4298752.465023949, 324134.8789220233 4298762.026375906, 324136.9749623112 4298762.535086196, 324139.7631201553 4298762.917413706, 324142.5463561975 4298763.077776893, 324156.0456461936 4298764.666110433, 324158.9181637884 4298764.935537072, 324168.9396339164 4298766.378922714, 324181.2233989148 4298767.9942455, 324223.286448766 4298772.835857662, 324270.1541592435 4298778.903679909, 324322.2311041505 4298784.856389391, 324374.9255356602 4298791.239910834, 324421.4309436532 4298796.650413606, 324441.0272755496 4298798.992550586, 324468.0206387596 4298801.948282713, 324594.7767606117 4298814.68914599, 324616.0225827894 4298816.995229843, 324632.7561240356 4298819.512176071, 324785.5001215193 4298825.13031067, 324790.8977590245 4298825.677289688, 324797.4412350616 4298826.976217354, 324806.7644250623 4298832.211069638, 324810.0381004025 4298834.914675197, 324813.0586639904 4298837.956982885, 324817.2618311846 4298843.415977584, 324822.7344171046 4298851.289743382, 324827.9489807497 4298859.280247961, 324830.4706634301 4298863.332910268, 324837.6064947691 4298875.722454109, 324839.8726075815 4298880.002836707, 324843.1550221239 4298887.036691864, 324844.6250370553 4298890.668437275, 324847.217780884 4298897.939598367, 324857.0051090152 4298920.263901146, 324858.082675622 4298925.791938629, 324861.4595985097 4298941.040426778, 324862.4772992165 4298947.791190169, 324863.5524089431 4298953.208245807, 324865.9840989407 4298968.921755592, 324866.7119255536 4298974.346480492, 324867.5132746116 4298983.100682235, 324867.8413125252 4298990.088749107, 324868.0275714626 4298998.52342373, 324867.9348082766 4299002.189682662, 324868.135772558 4299011.290252807, 324870.2269800059 4299094.188480719, 324871.1263562432 4299107.381986927, 324871.5860724904 4299132.133019384, 324871.6277366668 4299134.019723271, 324896.1331635516 4299150.245146068, 324919.1415982884 4299161.618075115, 324945.2391176298 4299151.603841059, 325005.9685778021 4299144.378597789, 325275.7851742716 4299062.924626238, 325326.4886667026 4298935.67044698, 325327.4742877602 4298933.094904297, 325339.2068944839 4298957.042425745, 325351.31604114 4298982.31410514, 325361.8929806392 4299005.065704588, 325367.7744360015 4299019.704021922, 325374.413959514 4299037.212594417, 325372.9465260657 4299041.575321409, 325360.3792055179 4299082.269269823, 325347.7129902443 4299122.410244448, 325350.1585573733 4299123.022604138, 325355.2159940356 4299123.910554422, 325360.258765456 4299124.1326129, 325427.6319090705 4299122.760284601, 325434.6617165862 4299122.494505012, 325452.9778521685 4299121.980314949, 325482.5008242736 4299121.55265065, 325541.7925645239 4299120.02602753, 325548.4775423859 4299119.878970919, 325552.3867888977 4299119.904013821, 325600.6624164062 4299119.064306629, 325631.3910660067 4299118.166538248, 325643.8928408554 4299117.891669258, 325650.0617901708 4299117.978115736, 325665.5422089212 4299118.85919333, 325674.4269058142 4299119.996319897, 325677.7406212107 4299120.589695666, 325683.2321001954 4299121.468311979, 325689.078167184 4299122.672246375, 325694.9291107872 4299124.098149908, 325700.6112949752 4299125.749838824, 325709.014096292 4299128.674171503, 325717.1686329134 4299132.159148929, 325723.5770532561 4299135.238362114, 325741.0366681135 4299143.182396142, 325745.8604064995 4299145.297123419, 325759.8107007197 4299151.652767272, 325762.7024993285 4299152.810627518, 325765.6786761471 4299153.85559893, 325771.539333341 4299155.725487515, 325777.5638696478 4299157.147636012, 325783.6703447587 4299158.345916915, 325795.0799911036 4299159.760814643, 325800.6460538823 4299160.082691662, 325806.291620013 4299160.069718295, 325811.9298728399 4299159.723801658, 325814.7031530156 4299159.440815862, 325816.8735870466 4299159.393143934, 325825.5650731364 4299159.646391877, 325827.6535646142 4299159.822594522, 325829.8264358696 4299159.885908564, 325836.3572360153 4299160.630766379, 325841.1565626264 4299161.635726191, 325850.5937629478 4299164.20437952, 325857.5976361326 4299166.7154409, 325859.7900010902 4299167.666622455, 325867.7939485176 4299156.387276808, 325872.9460348981 4299149.723031175, 325878.1922579685 4299143.389830307, 325883.9520850736 4299136.712249257, 325891.1610199844 4299128.781463421, 325899.821506966 4299119.708459465, 325904.0746856692 4299115.617796855, 325908.2386146261 4299111.418060136, 325924.5909521843 4299096.624442728, 325932.3622849847 4299090.568964209, 325940.2253193946 4299084.733553063, 325956.3952562883 4299073.497158504, 325964.702158417 4299068.09617598, 325973.5324171766 4299062.794754264, 325984.0771388748 4299056.456401232, 325990.0789398613 4299052.882599932, 326101.1168595366 4298986.934604626, 326126.3278102214 4298972.058238148, 326134.3817704965 4298966.996098817, 326142.254803264 4298961.604827466, 326149.9517748364 4298956.106388273, 326153.7978318208 4298953.246189285, 326161.2246300806 4298947.309541584, 326164.8921909744 4298944.23118965, 326185.8265912296 4298924.452160754, 326195.6090000871 4298915.021818858, 326214.8193121487 4298895.835836655, 326254.4817436379 4298854.660935546, 326266.1070038218 4298846.078604739, 326260.768914333 4298840.310653963, 325801.062085413 4298388.040878368, 325788.8988341616 4298376.094057679, 325560.4385749249 4298158.931776979, 324926.1907853746 4297552.432326103, 324536.82928836 4297180.288515819, 324400.2697943728 4297055.505973987, 324391.1909888239 4297045.713570164, 324382.6454882009 4297036.464557144, 324216.6741364256 4296874.583320615, 323223.7332671661 4295926.171000246, 323141.6059939629 4295847.720138162, 323060.0999427906 4295769.922422471, 323056.2810558331 4295766.232260962, 323046.0700373356 4295756.466472303, 323041.4521201028 4295752.016864261, 323018.1887451757 4295729.772734523, 323009.5756812464 4295721.525891663, 323000.7864130427 4295713.17194805, 322914.1210995345 4295630.160806934, 322917.4168873191 4295715.586239985, 322917.7985367453 4295724.904885591, 322918.0165913524 4295730.785014673, 322918.8093806437 4295754.640415943, 322919.0447636242 4295761.297421987, 322919.1757484191 4295771.065809662, 322920.7047456445 4295855.198216277, 322920.6872053004 4295858.307660921, 322920.7052814189 4295937.03293678, 322920.9427284133 4295951.57357084, 322920.9862500104 4295973.002864785, 322921.1649123506 4296210.841559081, 322921.2317585846 4296213.838085466, 322921.3469353835 4296242.372202744, 322921.3164383928 4296256.585708064, 322921.322298607 4296288.009246306, 322921.1931641083 4296290.010805746, 322920.994315971 4296296.677503973, 322920.892182289 4296354.419391613, 322920.3836993927 4296502.99921797, 322920.4444845205 4296529.091732249, 322920.1253308191 4296561.521876299, 322920.0891976472 4296591.058726098, 322919.9665909178 4296612.824863101))","Census Tract 109, District of Columbia, District of Columbia",3779.0,53.0,3591.0,133.0,11,001,010900,18,,,482,2.0
1,11,001,010400,11001010400,104,"POLYGON ((325619.776499888 4300848.811286506, 325623.8266598585 4300890.804992306, 325636.8704573242 4300942.92723118, 325653.4875923407 4301066.70042746, 325669.4683299654 4301201.036119019, 325706.1952212219 4301496.917763992, 325707.3023581537 4301507.774989796, 325722.9091970978 4301708.074704869, 325732.0597214299 4301820.131383046, 325733.5353895249 4301847.747026239, 325735.0355792603 4302018.599292904, 325735.1047605626 4302033.587708835, 325719.5558097637 4302060.911610378, 325692.8649059033 4302063.27535757, 325719.8657632355 4302118.421750308, 325741.1037414871 4302152.375944921, 325847.3022038293 4302374.00152716, 325864.4337693553 4302426.589374589, 326054.0761730873 4303008.695569301, 326110.3711345445 4303148.808895151, 326138.0839290112 4303161.524879313, 326144.6020315296 4303173.706845912, 326155.383592907 4303194.234005134, 326162.8999944442 4303208.392728249, 326170.8073072807 4303224.541533844, 326182.5109658329 4303219.843210781, 326208.7857977142 4303206.608457184, 326215.738908942 4303203.013757423, 326224.4186356596 4303202.934345183, 326227.0995122263 4303194.547792987, 326262.5841094689 4303201.430821356, 326265.5928172748 4303204.029694887, 326264.2467093231 4303209.944151681, 326273.1055420864 4303202.199353332, 326238.1380648145 4303179.31569144, 326278.2312732615 4303174.66093816, 326569.457917273 4302863.706407215, 326799.1919858777 4302697.566570966, 327105.2704435795 4302412.957912058, 327121.4008444108 4302400.169906494, 327234.9924168434 4302309.862823528, 327244.9084085578 4302322.637735648, 327625.5477342305 4301999.672998612, 327617.4305136753 4301989.74540626, 327739.0418463735 4301888.39033174, 327539.4260990911 4301637.12981908, 327407.6553269034 4301471.44740456, 327382.0180315854 4301430.58969634, 327365.2898938267 4301408.080848742, 327246.3800710559 4301382.58022838, 327211.4117353209 4301375.792197215, 327153.5850435647 4301364.062118107, 327108.4133415176 4301355.276376922, 327086.5242125908 4301350.979433972, 327035.1609712731 4301340.996774404, 327010.9138040184 4301336.085289446, 327003.8472238454 4301334.574016242, 326992.600033802 4301332.48780287, 326929.6372737398 4301320.205235172, 326907.1355238493 4301315.700084399, 326887.9512887582 4301312.010811188, 326833.190405226 4301301.548472716, 326782.5377686447 4301292.329135119, 326718.9885603535 4301281.060342534, 326687.4260088091 4301275.199424523, 326660.6637729328 4301270.455025549, 326648.2904822949 4301268.504956713, 326640.0207791384 4301267.575496376, 326628.8844443477 4301266.597720369, 326580.7325769125 4301264.542262855, 326561.6160323514 4301263.961284099, 326552.3193546773 4301263.720604505, 326470.6211657922 4301260.401439941, 326452.8957247229 4301259.90129771, 326447.181895599 4301260.692640563, 326440.0963756052 4301262.291279142, 326437.7772408883 4301263.452428173, 326430.6129338403 4301269.383200637, 326421.816852201 4301264.246130742, 326416.9029040941 4301261.910971068, 326411.9070207454 4301259.799680789, 326401.4934302231 4301256.141528902, 326384.3747922769 4301251.630953576, 326376.254299507 4301249.588137268, 326358.2628237868 4301244.874667261, 326291.2512738958 4301226.245696094, 326271.7671466114 4301220.787881852, 326253.686303849 4301215.965565019, 326244.0683249163 4301212.956386243, 326234.7829167661 4301209.27371063, 326230.223353877 4301207.263999684, 326221.7069174917 4301203.009297724, 326216.7831325307 4301200.230328307, 326211.9437052176 4301197.338475869, 326203.219584331 4301191.533842188, 326197.480555954 4301187.218257355, 326193.8538100486 4301184.18878462, 326183.3929269417 4301174.4249618, 326178.5023541969 4301169.202492637, 326173.9516535866 4301163.639463468, 326172.5215472975 4301161.783217239, 326166.3379270699 4301153.035961465, 326160.5014756717 4301144.2810948, 326118.1111355292 4301076.368647276, 326054.8402960702 4300975.048613931, 326033.1474736851 4300940.215241526, 326025.0433405709 4300927.068789516, 325988.0511965987 4300867.810300999, 325954.6572192995 4300814.246830368, 325939.6304454133 4300790.370920649, 325922.8837056231 4300763.312759642, 325902.9072352662 4300731.551010656, 325891.6525448405 4300713.366210442, 325881.9270484468 4300697.590628901, 325860.5102478222 4300663.528850366, 325841.7802161362 4300633.1833207, 325817.3864498741 4300594.079383723, 325796.2270851247 4300559.901060433, 325753.070498851 4300489.009141605, 325751.5314215415 4300486.156029989, 325747.9226877452 4300480.017325655, 325742.9387128525 4300470.57776587, 325739.8483449068 4300464.316633292, 325736.8423358019 4300457.942610946, 325725.7098636212 4300476.952480505, 325708.9087654065 4300542.278109262, 325639.1854224821 4300767.882892806, 325628.2267715412 4300802.656295051, 325621.0745540985 4300817.026306967, 325619.776499888 4300848.811286506))","Census Tract 104, District of Columbia, District of Columbia",5258.0,274.0,4959.0,321.0,11,001,010400,48,,,1699,
2,11,001,009903,11001009903,99.03,"POLYGON ((332607.5778592064 4306320.351680747, 332788.6647046327 4306315.634273115, 332857.702187599 4306313.95347724, 332944.0939750439 4306312.239937465, 332954.4226340546 4306312.354957667, 333045.5051926336 4306310.876586283, 333136.7401362229 4306308.396764321, 333227.2671537771 4306305.266727849, 333418.2956387993 4306302.907923607, 333530.2722142165 4306300.55112792, 333671.6994463683 4306295.689211665, 333685.7483948068 4306295.282852476, 333718.5323848425 4306294.482754541, 333767.4446622037 4306293.121856262, 333812.0224564982 4306291.963334399, 333864.7581227332 4306290.855824646, 333937.436141748 4306288.996985544, 333947.0661984853 4306288.905900889, 333985.2255041483 4306287.883065965, 333996.8504940639 4306287.750183324, 334017.8430010281 4306287.420796179, 334028.6780508464 4306286.860407851, 334043.5215931782 4306287.104202782, 334058.2737415155 4306287.127880247, 334053.135962364 4306282.128210829, 334044.3674940635 4306273.65170424, 334037.7225863524 4306267.129221556, 334021.6036184484 4306251.589905986, 334017.440851348 4306247.569083571, 333987.3239708886 4306218.333581611, 333984.2276294376 4306215.51174132, 333981.1289570973 4306212.578919969, 333978.0302824794 4306209.646099771, 333974.93393436 4306206.824262936, 333972.5431257208 4306204.542777793, 333970.0655784898 4306202.263113424, 333967.6747670907 4306199.981629679, 333965.2816254213 4306197.589164408, 333962.6259414686 4306195.091178107, 333959.9702558537 4306192.59319265, 333957.3989769256 4306189.982405607, 333953.5033448156 4306186.289101078, 333918.6136395924 4306152.934818778, 333886.2059003972 4306122.082285583, 333861.8472412853 4306098.499950132, 333836.3468520147 4306074.275472047, 333819.9645557583 4306058.631028518, 333810.9330469086 4306050.049250183, 333802.5203473159 4306042.009639602, 333770.7305424294 4306011.69971325, 333743.0988784651 4305985.188627082, 333741.2400349081 4305983.45118435, 333731.3223022243 4305973.999859775, 333721.580358043 4305964.655883755, 333699.5296238419 4305943.579222645, 333693.1537110555 4305937.495474367, 333686.8645288466 4305931.409907869, 333680.4909293908 4305925.437151486, 333674.1149876089 4305919.353417766, 333672.2537808896 4305917.505008209, 333670.3035000092 4305915.547440123, 333666.6748213319 4305912.181746446, 333663.1328801394 4305908.814231003, 333659.2346416982 4305905.010081761, 333655.249658911 4305901.207757771, 333650.2027862979 4305896.428477523, 333645.1535744753 4305891.538218114, 333640.1066897058 4305886.758943977, 333635.0597988918 4305881.979672891, 333609.7315121205 4305857.752240578, 333604.3306189279 4305852.647337121, 333594.4125617122 4305843.196175374, 333582.174654243 4305847.228599383, 333551.5869396593 4305857.642690703, 333520.8211483072 4305867.838588284, 333511.4317544007 4305871.145009804, 333486.6091465084 4305879.217440639, 333457.8221998358 4305888.594731905, 333431.8860805614 4305897.356964403, 333407.5723860238 4305904.863782062, 333389.9730930763 4305909.786608639, 333383.1556355109 4305911.595626581, 333377.1985759812 4305913.053438831, 333372.5332792876 4305914.039928453, 333361.9109289115 4305916.484244798, 333332.1890497141 4305922.661783168, 333319.3935327929 4305924.929867679, 333312.9911009863 4305925.841953239, 333303.9887939378 4305926.919844634, 333294.8950721235 4305927.777609189, 333278.4307502962 4305928.901706798, 333274.7009102016 4305928.980293318, 333243.5751145981 4305930.302361737, 333220.9569053702 4305931.778331156, 333209.3500593072 4305932.800195077, 333199.7452638221 4305934.112968669, 333195.9380425214 4305934.637350005, 333185.1352622564 4305936.752616348, 333174.5176667972 4305939.419151665, 333168.8232195555 4305940.98261884, 333153.0573757957 4305946.422487081, 333142.3037655889 4305950.868441188, 333127.6889849459 4305957.394406444, 333117.2893849887 4305962.166025532, 333107.8415975086 4305966.806552329, 333103.8092876616 4305969.001201744, 333099.519100658 4305971.312324251, 333087.9496541352 4305978.218260957, 333076.5630720014 4305985.564484948, 333065.5234699786 4305992.903406351, 333048.336972929 4306005.035367849, 333037.2317598047 4306013.375001743, 333031.9428934779 4306017.705807422, 333021.5409991245 4306026.474751506, 332996.7448576212 4306048.094089475, 332992.7430701959 4306051.731568502, 332979.7109165333 4306063.331883306, 332977.9198498975 4306064.813102818, 332947.2678373658 4306092.662970619, 332926.8371882744 4306111.414590206, 332911.9274507697 4306124.498087888, 332900.9327240232 4306133.945916576, 332892.1486837923 4306141.237467163, 332883.0974129769 4306148.201576935, 332880.4483780541 4306150.145069301, 332873.865649182 4306154.836414697, 332869.1606906765 4306158.044687591, 332859.5726201019 4306164.242941925, 332849.630578792 4306170.115590706, 332839.5080420221 4306175.658970298, 332825.6815846073 4306182.501971699, 332817.3430531071 4306186.2311775, 332809.1615888805 4306189.179850003, 332791.3405538735 4306195.885258777, 332767.3963600125 4306204.385604796, 332751.4695412033 4306210.384879421, 332727.7153275339 4306219.658558454, 332712.0581643035 4306226.096342999, 332694.3498367699 4306234.02094859, 332685.5847698823 4306238.092414942, 332668.3242621777 4306246.673804265, 332659.7420849359 4306251.185561146, 332642.755927976 4306260.427399397, 332631.3537158173 4306266.997416301, 332626.0417590889 4306270.218683125, 332618.5756041338 4306278.259906256, 332615.4602557769 4306282.76709684, 332613.034109421 4306287.037643916, 332610.7040944348 4306291.750286575, 332609.548480007 4306294.550537964, 332608.7445091372 4306297.565414239, 332607.5561643179 4306302.920097168, 332607.4860043603 4306307.806994679, 332607.5778592064 4306320.351680747))","Census Tract 99.03, District of Columbia, District of Columbia",2244.0,87.0,2099.0,0.0,11,001,009903,8,,,756,
3,11,001,009904,11001009904,99.04,"POLYGON ((332102.4516194841 4305902.913519673, 332148.2690649172 4305894.613369146, 332200.7539073533 4305885.616940225, 332249.6965696198 4305877.362149226, 332297.7695514323 4305869.015064785, 332339.1682231141 4305861.031751887, 332347.1131752509 4305859.197937793, 332346.9446530255 4305863.531765164, 332347.0057880472 4305866.417307906, 332347.2427573573 4305869.410157545, 332347.7352481466 4305872.175529096, 332348.4059241128 4305875.159190004, 332359.6179191805 4305933.324606434, 332362.4461090581 4305948.031977205, 332364.4839689578 4305958.203770343, 332374.0495673978 4306008.298729246, 332389.8505022423 4306090.571995659, 332392.5683535447 4306104.171389944, 332397.4389359503 4306129.272538562, 332402.907499048 4306158.025087408, 332417.4181698604 4306232.664503136, 332419.0807559629 4306241.511868965, 332430.2637049642 4306298.345593937, 332430.9578305066 4306302.439086226, 332431.9380207771 4306307.747874759, 332432.6227430487 4306311.397437322, 332433.7928578788 4306317.479429401, 332434.6792572865 4306322.457107833, 332437.0234919483 4306322.518492592, 332453.6933418378 4306322.942695037, 332511.2183949364 4306322.612994128, 332544.3728484464 4306322.910505555, 332578.3570807496 4306321.414082661, 332598.8198294635 4306320.648009962, 332606.016603746 4306320.384712134, 332607.5778592064 4306320.351680747, 332607.4860043603 4306307.806994679, 332607.5561643179 4306302.920097168, 332608.7445091372 4306297.565414239, 332609.548480007 4306294.550537964, 332610.7040944348 4306291.750286575, 332613.034109421 4306287.037643916, 332615.4602557769 4306282.76709684, 332618.5756041338 4306278.259906256, 332626.0417590889 4306270.218683125, 332631.3537158173 4306266.997416301, 332642.755927976 4306260.427399397, 332659.7420849359 4306251.185561146, 332668.3242621777 4306246.673804265, 332685.5847698823 4306238.092414942, 332694.3498367699 4306234.02094859, 332712.0581643035 4306226.096342999, 332727.7153275339 4306219.658558454, 332751.4695412033 4306210.384879421, 332767.3963600125 4306204.385604796, 332791.3405538735 4306195.885258777, 332809.1615888805 4306189.179850003, 332817.3430531071 4306186.2311775, 332813.7046127315 4306165.989211813, 332811.9557241184 4306157.143610644, 332808.549365831 4306139.672541403, 332797.6175117082 4306082.277965628, 332788.3406895165 4306033.3978863, 332783.3798919092 4306008.07640732, 332770.3565079737 4305942.065570817, 332769.8618231274 4305939.189195259, 332768.5067262887 4305932.55591803, 332754.0951845704 4305858.358077671, 332739.4911730345 4305783.276071153, 332725.3323818267 4305708.739834841, 332712.8474359137 4305643.605948169, 332710.9037596359 4305633.765195281, 332696.5663535096 4305559.010712339, 332695.1923837384 4305551.489588841, 332683.8934564255 4305493.214644299, 332682.2287285241 4305484.256254913, 332667.6306455464 4305409.507325254, 332665.5860513212 4305399.002523576, 332657.5506184378 4305355.536883975, 332656.8706445789 4305352.109272402, 332649.8269842939 4305314.507359892, 332650.1245348522 4305303.95303795, 332617.6573856889 4305299.421107836, 332592.2449230314 4305296.072469506, 332589.9847891065 4305295.898211882, 332587.8090551653 4305295.611137695, 332581.1153997655 4305295.086535533, 332578.6794221436 4305294.804968816, 332576.3348873808 4305294.743532375, 332571.5543744282 4305294.400532089, 332568.7761009895 4305294.348273375, 332566.082227299 4305294.183198187, 332563.3039536451 4305294.130941391, 332560.0942894104 4305294.198843955, 332553.6796569299 4305294.556617576, 332547.27206907 4305295.247343291, 332537.758003613 4305296.781026511, 332531.5403518785 4305298.244970213, 332521.8739330213 4305300.781184522, 332517.1309961106 4305302.213933933, 332512.3927579846 4305303.868650843, 332507.7459666273 4305305.743499458, 332503.188273643 4305307.727497325, 332498.7196791696 4305309.820644299, 332494.2557846879 4305312.135758486, 332489.8809891412 4305314.560021586, 332485.595292644 4305317.093433456, 332479.0847036602 4305321.117356532, 332474.5528667221 4305324.322176861, 332470.1101299684 4305327.636146004, 332465.5056486764 4305331.508701879, 332458.6997787019 4305337.981598554, 332452.163559347 4305344.892921492, 332446.1525332419 4305352.015195934, 332442.3522976432 4305356.981061053, 332438.9014045507 4305362.0505642, 332434.280704235 4305369.254445848, 332428.926287793 4305378.694507203, 332426.4225781052 4305383.410866002, 332425.2598210539 4305385.87819134, 332422.592022436 4305391.042154329, 332420.9134878926 4305393.742465674, 332419.0567613586 4305396.224486371, 332416.9374462476 4305398.601035704, 332414.729035822 4305400.868440175, 332409.4377032743 4305405.088673208, 332406.6150208642 4305407.035991517, 332400.6109230628 4305410.383067679, 332397.5162538269 4305411.780988745, 332394.2433920797 4305412.960620551, 332391.0525769004 4305413.916451955, 332387.6859191543 4305414.764976642, 332381.8059665662 4305415.777764107, 332376.7817263518 4305416.217271495, 332371.658986815 4305416.103707722, 332366.6135904467 4305415.544380512, 332364.172936828 4305415.040916009, 332359.2869268807 4305413.812024551, 332340.4765671754 4305406.660302464, 332328.9975607469 4305401.462910535, 332326.2618929049 4305407.516604871, 332319.8622256194 4305420.865019633, 332314.6979336508 4305431.078365173, 332304.5029065059 4305449.61469192, 332296.6262817752 4305462.883393809, 332280.1767980626 4305489.324548942, 332229.3123308254 4305570.790013257, 332221.9305496961 4305582.826959849, 332208.5875911219 4305604.317015121, 332191.8831947673 4305630.985860745, 332182.0824490034 4305647.626470466, 332180.4978590714 4305650.657945961, 332178.8241729989 4305653.58027895, 332171.8974542294 4305666.606922715, 332167.6524059206 4305675.135407389, 332165.6623545564 4305679.507873616, 332163.5832082102 4305683.771197739, 332159.0288669879 4305694.082765376, 332153.9870335541 4305705.959128952, 332151.5985917871 4305712.005534849, 332146.9952063488 4305724.094669513, 332144.8670054679 4305730.135558241, 332140.7020656033 4305742.43746276, 332138.8364581448 4305748.583816073, 332115.5961274421 4305823.024399297, 332105.4433046447 4305855.7722994, 332090.0876663672 4305905.063416653, 332102.4516194841 4305902.913519673))","Census Tract 99.04, District of Columbia, District of Columbia",3121.0,85.0,2752.0,140.0,11,001,009904,11,1.0,,769,1.0
